YEAR	MONTH	DAY	HOUR	MINUTE	Time	T	RH	FF	DIR	P	SWIN	SWOUT	LWIN	LWOUT	PP	SNOW	T_z	RH_z	FF_z
2019	8	7	8	0	2019/8/7 7:0	7.158	79.895	1.62	317.417	951	54.557	3.713	293.45	334.92	0	NA	1.1	1.1	1.2
2019	8	7	9	0	2019/8/7 8:0	7.805	80.648	1.567	317.2	951	171.669	12.984	309.432	342.372	0	NA	1.1	1.1	1.2
2019	8	7	10	0	2019/8/7 9:0	10.3	74.998	1.878	319.833	951	494.968	42.913	293.595	368.512	0	NA	1.1	1.1	1.2
2019	8	7	11	0	2019/8/7 10:0	11.915	69.567	2.13	284.833	951	594.743	58.515	296.86	388.6	0	NA	1.1	1.1	1.2
2019	8	7	12	0	2019/8/7 11:0	13.543	64.998	2.03	323.617	951	648.817	67.549	303.06	404.193	0	NA	1.1	1.1	1.2
2019	8	7	13	0	2019/8/7 12:0	14.87	61.832	2.22	338.05	950.783	690.197	75.205	306.56	415.457	0	NA	1.1	1.1	1.2
2019	8	7	14	0	2019/8/7 13:0	15.262	59.487	2.725	330.55	950	689.777	77.763	308.82	418.87	0	NA	1.1	1.1	1.2
2019	8	7	15	0	2019/8/7 14:0	15.458	57.553	2.883	330.417	950	647.205	75.337	311.565	415.867	0	NA	1.1	1.1	1.2
2019	8	7	16	0	2019/8/7 15:0	16.287	53.127	2.688	336.4	949.067	608.005	70.347	316.355	416.67	0	NA	1.1	1.1	1.2
2019	8	7	17	0	2019/8/7 16:0	15.772	51.058	2.78	334.967	949	388.098	41.928	334.227	403.955	0	NA	1.1	1.1	1.2
2019	8	7	18	0	2019/8/7 17:0	16.03	49.02	2.11	331.95	948.817	429.345	48.584	332.593	401.57	0	NA	1.1	1.1	1.2
2019	8	7	19	0	2019/8/7 18:0	14.137	50.927	2.332	272.967	948	141.572	13.441	355.092	381.65	0	NA	1.1	1.1	1.2
2019	8	7	20	0	2019/8/7 19:0	12.497	54.952	2.998	312.317	948	117.936	13.106	321.885	365.01	0	NA	1.1	1.1	1.2
2019	8	7	21	0	2019/8/7 20:0	12.92	52.953	2.14	277.183	948.517	48.111	4.21	338.64	360	0	NA	1.1	1.1	1.2
2019	8	7	22	0	2019/8/7 21:0	11.045	55.41	1.918	289.383	949	10.803	0.433	328.872	349.43	0	NA	1.1	1.1	1.2
2019	8	7	23	0	2019/8/7 22:0	10.765	56.76	1.845	288.583	949.283	0	0	308.328	343.612	0	NA	1.1	1.1	1.2
2019	8	7	24	0	2019/8/7 23:0	9.485	60.197	1.443	222.25	950	0	0.3	303.985	337.4	0	NA	1.1	1.1	1.2
2019	8	8	1	0	2019/8/8 0:0	8.887	61.9	1.87	290.417	950	0	0	299.177	335.318	0	NA	1.1	1.1	1.2
2019	8	8	2	0	2019/8/8 1:0	9.053	60.75	1.338	261.55	950.317	0	0.837	285.168	332.055	0	NA	1.1	1.1	1.2
2019	8	8	3	0	2019/8/8 2:0	9.115	59.74	1.793	263.467	951	0	0.373	281.915	331.323	0	NA	1.1	1.1	1.2
2019	8	8	4	0	2019/8/8 3:0	9.535	58.318	1.87	238.183	951	0	0.181	279.385	332.9	0	NA	1.1	1.1	1.2
2019	8	8	5	0	2019/8/8 4:0	8.055	62.042	1.443	254.833	951	0	0	273.855	328.403	0	NA	1.1	1.1	1.2
2019	8	8	6	0	2019/8/8 5:0	7.123	65.155	1.417	236.8	951	5.005	1.374	270.54	325.845	0	NA	1.1	1.1	1.2
2019	8	8	7	0	2019/8/8 6:0	6.697	66.548	1.422	233.767	951.45	29.667	2.493	268.073	326.132	0	NA	1.1	1.1	1.2
2019	8	8	8	0	2019/8/8 7:0	6.692	68.213	1.222	268.367	951.95	238.347	14.552	267.622	332.7	0	NA	1.1	1.1	1.2
2019	8	8	9	0	2019/8/8 8:0	8.547	67.48	1.63	291.367	952	389.373	28.943	270.115	350.918	0	NA	1.1	1.1	1.2
2019	8	8	10	0	2019/8/8 9:0	10.84	64.323	1.053	273.55	952	499.505	45.278	272.718	372.222	0	NA	1.1	1.1	1.2
2019	8	8	11	0	2019/8/8 10:0	14.175	54.635	0.825	175.65	952	581.985	56.433	282.133	398.765	0	NA	1.1	1.1	1.2
2019	8	8	12	0	2019/8/8 11:0	15.338	51.255	0.867	194.983	952	657.793	68.294	285.27	412.818	0	NA	1.1	1.1	1.2
2019	8	8	13	0	2019/8/8 12:0	17.643	41.49	0.873	207.733	951.4	650.613	69.115	294.91	429.503	0	NA	1.1	1.1	1.2
2019	8	8	14	0	2019/8/8 13:0	17.182	40.06	1.733	271.367	951	578.188	65.758	292.268	417.012	0	NA	1.1	1.1	1.2
2019	8	8	15	0	2019/8/8 14:0	18.692	33.685	2.425	306.833	951	639.178	76.126	291.78	423.63	0	NA	1.1	1.1	1.2
2019	8	8	16	0	2019/8/8 15:0	18.007	36.018	2.678	314.067	951	585.607	70.668	289.977	418.728	0	NA	1.1	1.1	1.2
2019	8	8	17	0	2019/8/8 16:0	17.185	36.513	2.53	318.367	950.3	491.41	58.665	287.443	409.69	0	NA	1.1	1.1	1.2
2019	8	8	18	0	2019/8/8 17:0	15.387	42.103	1.933	212.617	950	389.058	47.451	285.293	395.868	0	NA	1.1	1.1	1.2
2019	8	8	19	0	2019/8/8 18:0	15.623	41.015	2.097	308.367	950	273.31	32.764	287.293	385.355	0	NA	1.1	1.1	1.2
2019	8	8	20	0	2019/8/8 19:0	13.867	44.547	2.112	311.867	950	155.468	18.548	286.185	369.837	0	NA	1.1	1.1	1.2
2019	8	8	21	0	2019/8/8 20:0	12.052	48.51	1.852	297.7	950	73.019	8.943	300.972	356.972	0	NA	1.1	1.1	1.2
2019	8	8	22	0	2019/8/8 21:0	10.308	52.512	2.238	301.667	950	10.844	1.327	282.857	343.317	0	NA	1.1	1.1	1.2
2019	8	8	23	0	2019/8/8 22:0	9.247	55.148	1.773	282.867	950	0	0.633	277.193	334.772	0	NA	1.1	1.1	1.2
2019	8	8	24	0	2019/8/8 23:0	8.607	57.37	2.03	310.883	950	0	0.534	276.758	331.837	0	NA	1.1	1.1	1.2
2019	8	9	1	0	2019/8/9 0:0	8.135	58.803	2.695	309.95	950.567	0	0.222	275.708	331.247	0	NA	1.1	1.1	1.2
2019	8	9	2	0	2019/8/9 1:0	7.997	59.103	1.695	231.517	950.867	0	0.775	274.74	328.56	0	NA	1.1	1.1	1.2
2019	8	9	3	0	2019/8/9 2:0	7.32	61.188	1.625	311	951	0	0.263	276.327	326.078	0	NA	1.1	1.1	1.2
2019	8	9	4	0	2019/8/9 3:0	6.625	63.697	1.287	307.083	951	0	0.248	278.222	324.417	0	NA	1.1	1.1	1.2
2019	8	9	5	0	2019/8/9 4:0	5.758	68.483	1.628	332.733	951	0	0.265	297.977	324.65	0	NA	1.1	1.1	1.2
2019	8	9	6	0	2019/8/9 5:0	5.942	68.365	0.808	278.883	951	6.209	1.056	292.34	323.583	0	NA	1.1	1.1	1.2
2019	8	9	7	0	2019/8/9 6:0	5.027	71.812	0.983	320.733	951	39.19	3.649	274.81	321.778	0	NA	1.1	1.1	1.2
2019	8	9	8	0	2019/8/9 7:0	5.847	70.808	1.063	314.533	951	174.326	12.89	276.282	329.333	0	NA	1.1	1.1	1.2
2019	8	9	9	0	2019/8/9 8:0	8.012	64.758	1.873	335.683	951	300.95	24.585	281.953	345.925	0	NA	1.1	1.1	1.2
2019	8	9	10	0	2019/8/9 9:0	8.82	63.003	1.927	327.767	951	336.957	31.541	283.778	357.228	0	NA	1.1	1.1	1.2
2019	8	9	11	0	2019/8/9 10:0	10.667	58.348	1.523	317.167	951	555.115	55.825	284.883	378.74	0	NA	1.1	1.1	1.2
2019	8	9	12	0	2019/8/9 11:0	12.438	52.238	1.637	335.75	951	467.432	47.772	296.997	389.683	0	NA	1.1	1.1	1.2
2019	8	9	13	0	2019/8/9 12:0	13.893	48.495	1.588	328.45	950.283	674.357	74.055	296.077	406.497	0	NA	1.1	1.1	1.2
2019	8	9	14	0	2019/8/9 13:0	14.427	47.072	2.53	329.567	950	626.845	69.637	311.067	411.315	0	NA	1.1	1.1	1.2
2019	8	9	15	0	2019/8/9 14:0	13.937	48.255	2.727	335.8	949.1	577.347	66.284	311.428	403.562	0	NA	1.1	1.1	1.2
2019	8	9	16	0	2019/8/9 15:0	15.05	45.483	2.688	329.233	948.933	577.658	68.472	297.475	406.208	0	NA	1.1	1.1	1.2
2019	8	9	17	0	2019/8/9 16:0	15.13	44.888	2.57	332.367	948	455.48	54.511	295.772	398.348	0	NA	1.1	1.1	1.2
2019	8	9	18	0	2019/8/9 17:0	15.603	43.202	2.408	332.183	948	362.675	43.356	295.057	393.043	0	NA	1.1	1.1	1.2
2019	8	9	19	0	2019/8/9 18:0	15.022	43.673	1.883	288.917	947.733	241.162	28.867	295.187	381.018	0	NA	1.1	1.1	1.2
2019	8	9	20	0	2019/8/9 19:0	13.407	46.393	1.423	302.967	947	133.644	14.619	293.195	366.447	0	NA	1.1	1.1	1.2
2019	8	9	21	0	2019/8/9 20:0	11.703	50.76	1.662	306.367	947	50.673	5.705	290.78	351.642	0	NA	1.1	1.1	1.2
2019	8	9	22	0	2019/8/9 21:0	10.725	53.078	2.06	291.267	947	9.766	1.328	288.77	342.897	0	NA	1.1	1.1	1.2
2019	8	9	23	0	2019/8/9 22:0	9.652	56.378	1.778	270.833	947	0	0.307	285.99	336.702	0	NA	1.1	1.1	1.2
2019	8	9	24	0	2019/8/9 23:0	7.898	61.878	1.86	313.883	947	0	0.377	283.56	330.728	0	NA	1.1	1.1	1.2
2019	8	10	1	0	2019/8/10 0:0	8.035	61.518	1.458	296.4	947.05	0	0.343	282.543	328.935	0	NA	1.1	1.1	1.2
2019	8	10	2	0	2019/8/10 1:0	7.772	62.51	1.825	302	948	0	0.546	280.795	327.97	0	NA	1.1	1.1	1.2
2019	8	10	3	0	2019/8/10 2:0	7.568	63.07	1.342	260.55	948	0	0.216	279.855	326.857	0	NA	1.1	1.1	1.2
2019	8	10	4	0	2019/8/10 3:0	5.673	70.237	1.15	308.25	948	0	0.559	276.52	322.005	0	NA	1.1	1.1	1.2
2019	8	10	5	0	2019/8/10 4:0	5.412	73.037	1.29	305.9	948	0	0.819	276.57	320.635	0	NA	1.1	1.1	1.2
2019	8	10	6	0	2019/8/10 5:0	5.873	71.738	1.137	307.217	948.133	5.48	1.355	275.682	321.165	0	NA	1.1	1.1	1.2
2019	8	10	7	0	2019/8/10 6:0	5.892	71.77	0.982	298	948.317	37.806	3.634	275.485	322.267	0	NA	1.1	1.1	1.2
2019	8	10	8	0	2019/8/10 7:0	5.817	72.997	1.295	294.717	949	90.842	7.283	300.76	329.82	0	NA	1.1	1.1	1.2
2019	8	10	9	0	2019/8/10 8:0	7.672	69.3	1.752	315.85	949	305.49	23.691	280.508	343.09	0	NA	1.1	1.1	1.2
2019	8	10	10	0	2019/8/10 9:0	9.612	64.08	1.728	266.267	949	345.327	30.216	283.533	359.745	0	NA	1.1	1.1	1.2
2019	8	10	11	0	2019/8/10 10:0	10.928	60.278	1.875	229.183	949	585.135	59.13	283.702	378.883	0	NA	1.1	1.1	1.2
2019	8	10	12	0	2019/8/10 11:0	12.787	55.555	2.208	336.633	949	608.548	64.627	288.665	395.38	0	NA	1.1	1.1	1.2
2019	8	10	13	0	2019/8/10 12:0	13.678	52.787	2.513	335.5	948.133	647.565	71.889	293.023	403.795	0	NA	1.1	1.1	1.2
2019	8	10	14	0	2019/8/10 13:0	14.572	50.21	2.583	331.617	948	604.245	69.193	295.247	406.855	0	NA	1.1	1.1	1.2
2019	8	10	15	0	2019/8/10 14:0	15.13	48.398	2.683	336.233	947.5	645.985	76.561	297.963	408.603	0	NA	1.1	1.1	1.2
2019	8	10	16	0	2019/8/10 15:0	15.673	45.78	2.86	333.4	947	525.248	61.917	301.197	405.052	0	NA	1.1	1.1	1.2
2019	8	10	17	0	2019/8/10 16:0	16.313	43.187	2.723	330.333	947	462.278	55.571	301.267	401.565	0	NA	1.1	1.1	1.2
2019	8	10	18	0	2019/8/10 17:0	15.63	44.135	2.723	335.5	946.317	328.605	39.087	302.048	391.013	0	NA	1.1	1.1	1.2
2019	8	10	19	0	2019/8/10 18:0	13.487	47.823	3.548	324.833	946	207.618	24.63	298.708	372.977	0	NA	1.1	1.1	1.2
2019	8	10	20	0	2019/8/10 19:0	12.348	51.475	3.28	325.417	946	99.635	10.77	300.502	358.897	0	NA	1.1	1.1	1.2
2019	8	10	21	0	2019/8/10 20:0	11.288	53.465	2.107	310.933	946	44.73	4.616	294.318	348.668	0	NA	1.1	1.1	1.2
2019	8	10	22	0	2019/8/10 21:0	9.737	57.27	1.798	247.383	946.733	7.939	0.809	293.465	339.827	0	NA	1.1	1.1	1.2
2019	8	10	23	0	2019/8/10 22:0	9.108	60.272	1.507	300.8	947	0	0.405	296.988	334.508	0	NA	1.1	1.1	1.2
2019	8	10	24	0	2019/8/10 23:0	7.852	65.722	1.675	325.433	947.9	0	0.018	289.003	330.735	0	NA	1.1	1.1	1.2
2019	8	11	1	0	2019/8/11 0:0	6.722	70.645	1.382	327.217	948	0	0.113	287.575	327.255	0	NA	1.1	1.1	1.2
2019	8	11	2	0	2019/8/11 1:0	6.303	73.803	1.443	322.517	948.183	0	0.702	284.868	324.943	0	NA	1.1	1.1	1.2
2019	8	11	3	0	2019/8/11 2:0	7.007	74.518	1.63	301.733	949	0	0.627	284.815	327.113	0	NA	1.1	1.1	1.2
2019	8	11	4	0	2019/8/11 3:0	7.088	73.122	1.337	278.433	949	0	0.488	284.287	326.91	0	NA	1.1	1.1	1.2
2019	8	11	5	0	2019/8/11 4:0	5.798	75.373	1.647	252.383	949	0	0.213	294.482	325.323	0	NA	1.1	1.1	1.2
2019	8	11	6	0	2019/8/11 5:0	6.518	75.49	1.362	313.35	949.117	2.719	0.254	322.038	329.413	0	NA	1.1	1.1	1.2
2019	8	11	7	0	2019/8/11 6:0	6.548	75.508	1.27	281.9	950	30.669	1.879	313.903	331.02	0	NA	1.1	1.1	1.2
2019	8	11	8	0	2019/8/11 7:0	6.712	76.052	1.628	322.967	950	110.902	8.344	296.012	333.7	0	NA	1.1	1.1	1.2
2019	8	11	9	0	2019/8/11 8:0	7.647	74.235	1.56	295.1	950	195.838	16.149	309.182	343.828	0	NA	1.1	1.1	1.2
2019	8	11	10	0	2019/8/11 9:0	9.182	70.303	1.073	242.217	950.3	301.433	26.811	315.425	358.307	0	NA	1.1	1.1	1.2
2019	8	11	11	0	2019/8/11 10:0	10.298	66.475	2.098	293.033	951	463.57	45.658	325.402	374.123	0	NA	1.1	1.1	1.2
2019	8	11	12	0	2019/8/11 11:0	11.768	62.205	2.44	333.433	950.967	503.855	51.607	329.553	387.32	0	NA	1.1	1.1	1.2
2019	8	11	13	0	2019/8/11 12:0	12.203	61.427	2.483	338.45	950	609.943	66.905	310.138	393.093	0	NA	1.1	1.1	1.2
2019	8	11	14	0	2019/8/11 13:0	13.778	58.167	2.742	333.833	950	641.63	73.177	299.517	403.528	0	NA	1.1	1.1	1.2
2019	8	11	15	0	2019/8/11 14:0	14.702	54.123	2.835	334.533	949.817	527.39	61.006	306.915	403.612	0	NA	1.1	1.1	1.2
2019	8	11	16	0	2019/8/11 15:0	14.25	53.92	2.658	329.317	949	398.582	45.853	309.917	391.108	0	NA	1.1	1.1	1.2
2019	8	11	17	0	2019/8/11 16:0	13.887	53.973	2.943	329.183	949	371.585	43.866	308.67	384.028	0	NA	1.1	1.1	1.2
2019	8	11	18	0	2019/8/11 17:0	13.807	52.133	3.095	328.317	949	316.647	37.862	310.957	381.713	0	NA	1.1	1.1	1.2
2019	8	11	19	0	2019/8/11 18:0	13.862	51.262	1.983	319.217	949	203.15	23.936	307.283	372.458	0	NA	1.1	1.1	1.2
2019	8	11	20	0	2019/8/11 19:0	13.02	51.167	2.123	297.35	949	106.375	11.389	302.248	360.988	0	NA	1.1	1.1	1.2
2019	8	11	21	0	2019/8/11 20:0	11.682	53.21	2.238	294.367	949	47.291	5.396	298.773	350.543	0	NA	1.1	1.1	1.2
2019	8	11	22	0	2019/8/11 21:0	10.568	56.177	1.82	264.9	949	8	0.898	294.752	342.443	0	NA	1.1	1.1	1.2
2019	8	11	23	0	2019/8/11 22:0	9.107	61.44	1.168	188.983	949.75	0	0.103	292.912	334.888	0	NA	1.1	1.1	1.2
2019	8	11	24	0	2019/8/11 23:0	8.823	62.8	1.708	257.4	950	0	0.287	290.063	333.342	0	NA	1.1	1.1	1.2
2019	8	12	1	0	2019/8/12 0:0	9.102	62.415	1.807	301.367	950	0	0.499	291.475	333.44	0	NA	1.1	1.1	1.2
2019	8	12	2	0	2019/8/12 1:0	8.327	65.268	1.4	294.867	950.983	0	0	292.182	330.93	0	NA	1.1	1.1	1.2
2019	8	12	3	0	2019/8/12 2:0	7.228	68.61	1.217	285.017	951	0	0.219	285.59	326.835	0	NA	1.1	1.1	1.2
2019	8	12	4	0	2019/8/12 3:0	6.115	72.997	1.432	317.267	951.417	0	0.348	281.142	324.015	0	NA	1.1	1.1	1.2
2019	8	12	5	0	2019/8/12 4:0	5.823	74.857	1.375	317.217	952	0	0.822	280.858	323.015	0	NA	1.1	1.1	1.2
2019	8	12	6	0	2019/8/12 5:0	5.898	74.148	1.063	279.717	952.1	3.243	0.814	279.108	322.177	0	NA	1.1	1.1	1.2
2019	8	12	7	0	2019/8/12 6:0	5.238	76.51	1.137	286.183	953	34.353	2.948	277.973	322.012	0	NA	1.1	1.1	1.2
2019	8	12	8	0	2019/8/12 7:0	6.407	74.86	1.52	332.417	953	162.977	10.612	280.357	330.502	0	NA	1.1	1.1	1.2
2019	8	12	9	0	2019/8/12 8:0	8.698	68.733	1.143	259.917	953	299.968	21.686	284.257	346.093	0	NA	1.1	1.1	1.2
2019	8	12	10	0	2019/8/12 9:0	10.217	63.763	1.877	286.85	953.2	432.047	37.956	286.437	363.355	0	NA	1.1	1.1	1.2
2019	8	12	11	0	2019/8/12 10:0	12.05	58.33	2.382	310.883	953	517.545	50.889	292.162	379.802	0	NA	1.1	1.1	1.2
2019	8	12	12	0	2019/8/12 11:0	13.005	55.06	2.008	277.617	953	566.4	59.505	295.897	390.788	0	NA	1.1	1.1	1.2
2019	8	12	13	0	2019/8/12 12:0	13.88	52.787	2.678	333.4	953	606.927	67.194	298.928	398.582	0	NA	1.1	1.1	1.2
2019	8	12	14	0	2019/8/12 13:0	14.96	50.248	2.69	331.567	953	616.937	71.008	302.143	404.238	0	NA	1.1	1.1	1.2
2019	8	12	15	0	2019/8/12 14:0	15.597	47.977	2.908	327.767	952.917	552.433	65.838	304.99	404.102	0	NA	1.1	1.1	1.2
2019	8	12	16	0	2019/8/12 15:0	16.425	45.728	2.58	328.4	952	500.245	60.503	306.315	402.917	0	NA	1.1	1.1	1.2
2019	8	12	17	0	2019/8/12 16:0	16.183	44.858	2.695	334.017	952	422.427	51.162	306.707	397.97	0	NA	1.1	1.1	1.2
2019	8	12	18	0	2019/8/12 17:0	15.865	45.388	2.808	318.4	952	326.865	40.781	305.192	389.367	0	NA	1.1	1.1	1.2
2019	8	12	19	0	2019/8/12 18:0	15.33	46.843	2.253	312	951.583	209.415	26.116	301.748	377.312	0	NA	1.1	1.1	1.2
2019	8	12	20	0	2019/8/12 19:0	14.272	48.557	1.927	296.467	951	140.17	16.965	300.108	366.568	0	NA	1.1	1.1	1.2
2019	8	12	21	0	2019/8/12 20:0	13.048	49.653	2.382	290.25	951	53.29	7.214	295.962	355.562	0	NA	1.1	1.1	1.2
2019	8	12	22	0	2019/8/12 21:0	11.278	53.83	2.392	299.083	951	7.098	0.851	292.635	345.067	0	NA	1.1	1.1	1.2
2019	8	12	23	0	2019/8/12 22:0	10.133	57.2	2.12	272.683	951	0	0.186	290.545	338.8	0	NA	1.1	1.1	1.2
2019	8	12	24	0	2019/8/12 23:0	9.462	59.112	1.85	283.167	951.8	0	0.217	290.653	334.68	0	NA	1.1	1.1	1.2
2019	8	13	1	0	2019/8/13 0:0	8.692	61.757	1.422	276.05	952	0	0	288.658	331.708	0	NA	1.1	1.1	1.2
2019	8	13	2	0	2019/8/13 1:0	7.102	67.905	1.197	302.083	952	0	0.472	286.207	326.767	0	NA	1.1	1.1	1.2
2019	8	13	3	0	2019/8/13 2:0	6.817	69.777	1.367	310.15	952	0	0.118	291.392	325.855	0	NA	1.1	1.1	1.2
2019	8	13	4	0	2019/8/13 3:0	6.998	69.795	1.22	299.683	952	0	0.387	296.063	326.405	0	NA	1.1	1.1	1.2
2019	8	13	5	0	2019/8/13 4:0	7.21	68.928	1.425	302.7	952	0	0.38	304.463	327.38	0	NA	1.1	1.1	1.2
2019	8	13	6	0	2019/8/13 5:0	7.572	68.007	1.552	273.7	952	1.948	0	322.742	331.35	0	NA	1.1	1.1	1.2
2019	8	13	7	0	2019/8/13 6:0	7.952	67.462	1.545	313.083	952	28.636	2.262	332.95	335.05	0	NA	1.1	1.1	1.2
2019	8	13	8	0	2019/8/13 7:0	8.243	66.968	1.252	209.383	952.167	89.982	7.504	328.527	339.978	0	NA	1.1	1.1	1.2
2019	8	13	9	0	2019/8/13 8:0	8.623	66.24	1.165	220.367	953	221.085	18.101	314.553	347.71	0	NA	1.1	1.1	1.2
2019	8	13	10	0	2019/8/13 9:0	9.62	63.388	2.355	328.683	952.25	353.367	32.518	333.022	362.752	0	NA	1.1	1.1	1.2
2019	8	13	11	0	2019/8/13 10:0	10.463	60.193	2.497	333.817	952.35	324.798	31.149	341.432	368.39	0	NA	1.1	1.1	1.2
2019	8	13	12	0	2019/8/13 11:0	11.873	57.135	1.898	325.583	952	390.998	38.251	351.538	379.54	0	NA	1.1	1.1	1.2
2019	8	13	13	0	2019/8/13 12:0	12.747	54.167	2.165	315.867	952	346.785	34.973	353.707	380.693	0	NA	1.1	1.1	1.2
2019	8	13	14	0	2019/8/13 13:0	14.278	49.542	1.89	304.95	952	351.165	35.232	353.108	383.57	0	NA	1.1	1.1	1.2
2019	8	13	15	0	2019/8/13 14:0	16.255	45.482	2.713	317.983	952	557.307	63.945	327.97	401.757	0	NA	1.1	1.1	1.2
2019	8	13	16	0	2019/8/13 15:0	15.995	45.108	2.85	330.817	951.583	474.488	55.264	327.26	401.932	0	NA	1.1	1.1	1.2
2019	8	13	17	0	2019/8/13 16:0	15.118	46.488	2.95	317.2	951	333.335	36.636	345.328	387.723	0	NA	1.1	1.1	1.2
2019	8	13	18	0	2019/8/13 17:0	15.25	46.158	3.09	315.417	951	218.417	23.664	351.547	380.023	0	NA	1.1	1.1	1.2
2019	8	13	19	0	2019/8/13 18:0	15.01	47.732	2.548	304.3	951	245.263	28.349	339.725	378.13	0	NA	1.1	1.1	1.2
2019	8	13	20	0	2019/8/13 19:0	14.208	48.897	2.5	250.35	950.417	116.202	11.267	346.91	368.48	0	NA	1.1	1.1	1.2
2019	8	13	21	0	2019/8/13 20:0	12.265	53.94	1.967	259.5	950.583	46.546	3.896	333.787	356.168	0	NA	1.1	1.1	1.2
2019	8	13	22	0	2019/8/13 21:0	10.84	59.007	1.673	277.183	950.333	4.092	0	345.822	347.805	0	NA	1.1	1.1	1.2
2019	8	13	23	0	2019/8/13 22:0	10.227	62.108	1.682	283.383	950.883	0	0	341.685	343.588	0	NA	1.1	1.1	1.2
2019	8	13	24	0	2019/8/13 23:0	9.408	65.38	1.822	303.567	951	0	0	344.907	341.155	0	NA	1.1	1.1	1.2
2019	8	14	1	0	2019/8/14 0:0	8.798	67.12	1.128	290.8	951	0	0	342.233	338.008	0	NA	1.1	1.1	1.2
2019	8	14	2	0	2019/8/14 1:0	8.978	67.322	1.375	301.45	951.1	0.955	0	366.752	340.855	0	NA	1.1	1.1	1.2
2019	8	14	3	0	2019/8/14 2:0	8.282	69.465	1.865	324.267	951.983	0.821	0	364.305	340.312	0	NA	1.1	1.1	1.2
2019	8	14	4	0	2019/8/14 3:0	8.297	70.5	1.367	301.3	951.683	0.82	0	364.215	340.348	0	NA	1.1	1.1	1.2
2019	8	14	5	0	2019/8/14 4:0	7.9	72.322	1.625	315.533	951.783	0.766	0	362.645	339.457	0	NA	1.1	1.1	1.2
2019	8	14	6	0	2019/8/14 5:0	8.477	70.627	1.228	295.85	951.467	2.514	0	361.712	339.665	0	NA	1.1	1.1	1.2
2019	8	14	7	0	2019/8/14 6:0	8	70.487	1.265	270.533	951.433	13.405	0	354.028	338.815	0	NA	1.1	1.1	1.2
2019	8	14	8	0	2019/8/14 7:0	7.498	72.407	1.532	290.15	951.917	43.289	2.857	355.802	340.263	0	NA	1.1	1.1	1.2
2019	8	14	9	0	2019/8/14 8:0	8.063	72.517	1.662	273.45	952	63.839	4.938	357.36	343.572	0	NA	1.1	1.1	1.2
2019	8	14	10	0	2019/8/14 9:0	8.26	71.56	1.818	281.85	952	81.451	6.305	361.952	346.228	0	NA	1.1	1.1	1.2
2019	8	14	11	0	2019/8/14 10:0	8.29	70.735	1.787	342.5	952	73.644	5.603	362.45	346.502	0	NA	1.1	1.1	1.2
2019	8	14	12	0	2019/8/14 11:0	8.345	71.337	2.037	297.15	952	120.213	9.819	361.935	349.107	0	NA	1.1	1.1	1.2
2019	8	14	13	0	2019/8/14 12:0	9.032	73.185	1.8	305.533	952	163.763	12.27	363.363	353.243	0.3	NA	1.1	1.1	1.2
2019	8	14	14	0	2019/8/14 13:0	9.908	70.048	2.07	338.133	952	167.475	14.064	365.11	356.38	0	NA	1.1	1.1	1.2
2019	8	14	15	0	2019/8/14 14:0	10.407	67.555	1.707	328.95	952	137.318	10.932	367.043	358.142	0	NA	1.1	1.1	1.2
2019	8	14	16	0	2019/8/14 15:0	10.157	67.69	2.045	308.15	952	143.996	11.775	367.712	358.027	0	NA	1.1	1.1	1.2
2019	8	14	17	0	2019/8/14 16:0	10.063	67.557	1.592	283.867	952	112.399	9.066	367.547	356.318	0	NA	1.1	1.1	1.2
2019	8	14	18	0	2019/8/14 17:0	9.128	70.582	1.517	284.467	952	60.332	3.948	366.108	350.622	0	NA	1.1	1.1	1.2
2019	8	14	19	0	2019/8/14 18:0	8.912	72.687	1.88	324.883	952.45	34.49	2.263	364.99	346.232	0	NA	1.1	1.1	1.2
2019	8	14	20	0	2019/8/14 19:0	8.658	75.04	1.418	308.617	953	34.546	2.092	364.643	344.795	0	NA	1.1	1.1	1.2
2019	8	14	21	0	2019/8/14 20:0	8.235	76.337	1.767	318.617	953	17.475	0.687	363.318	342.853	0	NA	1.1	1.1	1.2
2019	8	14	22	0	2019/8/14 21:0	8.437	75.335	1.662	291.983	953	4.174	0	360.75	341.748	0	NA	1.1	1.1	1.2
2019	8	14	23	0	2019/8/14 22:0	8.143	75.888	1.725	294.867	953	0.401	0	349.633	339.325	0	NA	1.1	1.1	1.2
2019	8	14	24	0	2019/8/14 23:0	8.038	76.593	1.328	292.067	953	0.684	0	363.422	339.588	0	NA	1.1	1.1	1.2
2019	8	15	1	0	2019/8/15 0:0	7.857	77.892	1.512	292.717	953.583	0.196	0	347.807	337.967	0	NA	1.1	1.1	1.2
2019	8	15	2	0	2019/8/15 1:0	7.798	78.752	1.552	261.133	954	0	0	338.385	336.885	0	NA	1.1	1.1	1.2
2019	8	15	3	0	2019/8/15 2:0	7.822	78.803	1.705	301.65	954	0.314	0	347.062	337.165	0	NA	1.1	1.1	1.2
2019	8	15	4	0	2019/8/15 3:0	7.628	79.008	1.332	279.4	953.533	0.359	0	349.538	337.128	0	NA	1.1	1.1	1.2
2019	8	15	5	0	2019/8/15 4:0	6.957	79.383	1.225	273.433	954	0.161	0	342.868	334.502	0	NA	1.1	1.1	1.2
2019	8	15	6	0	2019/8/15 5:0	6.588	80.175	1.27	274.017	954	1.808	0	348.877	334.19	0	NA	1.1	1.1	1.2
